gene,padj
ENSMUSG00000006586.15,0.03387130660966563
ENSMUSG00000071713.4,0.03457046528820319
ENSMUSG00000028649.17,0.034735023253399264
ENSMUSG00000090059.4,0.034963515328034066
ENSMUSG00000040430.18,0.03556354485399114
ENSMUSG00000020580.9,0.03593991099700577
ENSMUSG00000015968.16,0.03613278976722986
ENSMUSG00000046808.17,0.0361522760401555
ENSMUSG00000085757.7,0.03647975320654359
ENSMUSG00000035247.15,0.03696129513080102
ENSMUSG00000064043.13,0.03711601567537353
ENSMUSG00000034664.13,0.03734341904786451
ENSMUSG00000052512.17,0.038023347545079134
ENSMUSG00000021831.8,0.038810212613890456
ENSMUSG00000024251.9,0.03905188074392872
ENSMUSG00000062209.15,0.0391964938566641
ENSMUSG00000029765.12,0.039472960561408775
ENSMUSG00000085925.2,0.03959233605505481
ENSMUSG00000024456.16,0.039707312294442125
ENSMUSG00000107047.1,0.039778708643803604
ENSMUSG00000029167.13,0.039996827194180115
ENSMUSG00000004356.7,0.04051794459797498
ENSMUSG00000029763.17,0.040786084348637945
ENSMUSG00000052305.6,0.04122330829849595
ENSMUSG00000035472.13,0.041430755140235746
ENSMUSG00000028546.17,0.04143482547881573
ENSMUSG00000061080.11,0.041586586181941804
ENSMUSG00000036053.16,0.04170569851534946
ENSMUSG00000025790.14,0.04195869271318936
ENSMUSG00000022100.13,0.04196646121825887
ENSMUSG00000051855.15,0.042288769029386615
ENSMUSG00000092204.1,0.042761404939011115
ENSMUSG00000046876.15,0.04278674094429309
ENSMUSG00000067158.9,0.04301549302715227
ENSMUSG00000030257.16,0.0430522662011438
ENSMUSG00000002076.11,0.04380424181945516
ENSMUSG00000022536.13,0.043946643368560585
ENSMUSG00000029661.16,0.04399288991218738
ENSMUSG00000062991.7,0.04440954887385977
ENSMUSG00000026864.13,0.045091499030691234
ENSMUSG00000020719.14,0.045401417293313547
ENSMUSG00000067158.9,0.0454748510065031
ENSMUSG00000029761.16,0.04564235689488294
ENSMUSG00000098318.7,0.04587948501473938
ENSMUSG00000035299.16,0.04627153308182251
ENSMUSG00000046808.17,0.047331447339652485
ENSMUSG00000036180.15,0.04790619771025297
ENSMUSG00000000861.15,0.048257975375032826
ENSMUSG00000036109.17,0.048600020612766484
ENSMUSG00000101609.1,0.048606017176340076
ENSMUSG00000034664.13,0.04900870890419452
ENSMUSG00000056899.10,0.049384888517371314
ENSMUSG00000027035.10,0.04981674696247752
ENSMUSG00000021268.17,0.0500961007931173
ENSMUSG00000033417.15,0.05060239989999651
ENSMUSG00000022272.17,0.05142222643176302
ENSMUSG00000050064.14,0.051516436772222715
ENSMUSG00000004633.17,0.051754000466760805
ENSMUSG00000030921.17,0.05188582826288304
ENSMUSG00000048915.12,0.05188582826288304
ENSMUSG00000030327.8,0.05325261792107609
ENSMUSG00000085936.7,0.05331480569150534
ENSMUSG00000036779.12,0.05388928016415326
ENSMUSG00000040003.18,0.05405933867002514
ENSMUSG00000056758.14,0.055749273302085206
ENSMUSG00000025889.13,0.0557803844381482
ENSMUSG00000045095.16,0.0566145850570059
ENSMUSG00000031558.15,0.057235469893660094
ENSMUSG00000040003.18,0.05742461848075922
ENSMUSG00000020719.14,0.05755948197719603
ENSMUSG00000060429.11,0.05755948197719603
ENSMUSG00000020100.15,0.05757759073875647
ENSMUSG00000024236.18,0.05757759073875647
ENSMUSG00000041720.12,0.06038924719791011
ENSMUSG00000029269.11,0.06073694756013325
ENSMUSG00000035649.17,0.06129848574098272
ENSMUSG00000028546.17,0.061976200012812475
ENSMUSG00000038679.16,0.06264779779413678
ENSMUSG00000055653.13,0.06281555954592596
ENSMUSG00000024511.15,0.06296595627341801
ENSMUSG00000066392.11,0.06300795876342925
ENSMUSG00000043019.12,0.06329485461520414
ENSMUSG00000006574.15,0.06333462935626036
ENSMUSG00000025255.18,0.0634446234129201
ENSMUSG00000097536.2,0.06347078055963407
ENSMUSG00000096054.3,0.06411026665151463
ENSMUSG00000025969.15,0.06414847036075166
ENSMUSG00000052512.17,0.06689629534913769
ENSMUSG00000085757.7,0.06691027605742396
ENSMUSG00000098973.1,0.06709327872558812
ENSMUSG00000036180.15,0.06786133654025814
ENSMUSG00000028465.16,0.07012422868277463
ENSMUSG00000026077.15,0.07025227243855212
ENSMUSG00000041815.13,0.07062031455445984
ENSMUSG00000101609.1,0.07119588469122246
ENSMUSG00000075415.13,0.07153848443096962
ENSMUSG00000037112.16,0.07360830614283914
ENSMUSG00000078247.3,0.07450689532308442
ENSMUSG00000026353.9,0.07498815283422644
ENSMUSG00000015597.16,0.07611929517063312
ENSMUSG00000021340.12,0.0782254782998771
ENSMUSG00000029563.16,0.07872480734527772
ENSMUSG00000042757.16,0.0797653635517143
ENSMUSG00000051747.14,0.08019593575871031
ENSMUSG00000041720.12,0.08049012445189534
ENSMUSG00000032253.13,0.08124528965994306
ENSMUSG00000021831.8,0.0820604590695842
ENSMUSG00000050064.14,0.08211001157433773
ENSMUSG00000022272.17,0.08211001157433773
ENSMUSG00000022283.14,0.08223388982659376
ENSMUSG00000024109.18,0.08251962172291223
ENSMUSG00000029368.10,0.08298265768008771
ENSMUSG00000026077.15,0.0833070375022485
ENSMUSG00000039007.9,0.08375081286035999
ENSMUSG00000032712.16,0.0840165399045922
ENSMUSG00000022283.14,0.0844414982383341
ENSMUSG00000045328.11,0.08497194368881482
ENSMUSG00000021831.8,0.08497194368881482
ENSMUSG00000022883.10,0.08696085404643138
ENSMUSG00000097589.9,0.08790193164611397
ENSMUSG00000039717.16,0.08827891661231012
ENSMUSG00000092204.1,0.08874631922929245
ENSMUSG00000064115.13,0.08974294875323306
ENSMUSG00000048583.16,0.0900402111096439
ENSMUSG00000026077.15,0.0909933473758975
ENSMUSG00000028033.16,0.09239064044739109
ENSMUSG00000055204.14,0.09245964864421602
ENSMUSG00000032244.9,0.09251956446241157
ENSMUSG00000055761.14,0.09369626246940156
ENSMUSG00000055639.16,0.09373197565494182
ENSMUSG00000005534.10,0.09437262665682629
ENSMUSG00000020077.14,0.09447619875280189
ENSMUSG00000021745.13,0.09475345178841957
ENSMUSG00000039315.15,0.09478505000185874
ENSMUSG00000031558.15,0.09517745910963554
ENSMUSG00000030691.15,0.09704834107929695
ENSMUSG00000030691.15,0.09719248661975599
ENSMUSG00000097536.2,0.09836780541561352
ENSMUSG00000029563.16,0.09923843243316469
ENSMUSG00000090935.10,0.10087920977427689
ENSMUSG00000050064.14,0.10164758097654679
ENSMUSG00000028399.18,0.10164758097654679
ENSMUSG00000039683.16,0.10261787703510453
ENSMUSG00000018593.13,0.1028436082140749
ENSMUSG00000026872.17,0.10294027790906303
ENSMUSG00000101447.1,0.1046722978143135
ENSMUSG00000025571.13,0.1048897712404124
ENSMUSG00000042348.9,0.1051344014225205
ENSMUSG00000059439.15,0.10566254379608454
ENSMUSG00000055653.13,0.10709606926069527
ENSMUSG00000052572.16,0.10793507097752834
ENSMUSG00000041592.16,0.10864798029687138
ENSMUSG00000032228.16,0.1088813617682494
ENSMUSG00000028399.18,0.10948318967205575
ENSMUSG00000027210.20,0.10998379490933778
ENSMUSG00000021831.8,0.11052742251237692
ENSMUSG00000020100.15,0.11088455037375597
ENSMUSG00000030507.6,0.1128483413702459
ENSMUSG00000052504.6,0.11472694434854526
ENSMUSG00000026077.15,0.11522668990166238
ENSMUSG00000027346.15,0.11634542391673709
ENSMUSG00000061175.11,0.11662419364286672
ENSMUSG00000089809.9,0.11664783006713626
ENSMUSG00000026353.9,0.11767322894514318
ENSMUSG00000022770.16,0.11767322894514318
ENSMUSG00000020354.15,0.11772788642436882
ENSMUSG00000025255.18,0.11782703280872596
ENSMUSG00000046808.17,0.1184689845119985
ENSMUSG00000036053.16,0.11898931286186791
ENSMUSG00000056073.15,0.11936011443723267
ENSMUSG00000042446.16,0.1200671070005949
ENSMUSG00000036180.15,0.12059926211617221
ENSMUSG00000021068.15,0.12087746389105289
ENSMUSG00000030465.19,0.12106800770047606
ENSMUSG00000041815.13,0.123219883641142
ENSMUSG00000032238.17,0.12338480479127059
ENSMUSG00000039315.15,0.12424953929499184
ENSMUSG00000031644.19,0.12442988429265751
ENSMUSG00000064043.13,0.1266136624865645
ENSMUSG00000015968.16,0.12803871902065672
ENSMUSG00000050064.14,0.1282089780833978
ENSMUSG00000057098.14,0.12910892536649538
ENSMUSG00000039585.15,0.1304817100107222
ENSMUSG00000051747.14,0.13072959532115097
ENSMUSG00000042453.14,0.13095124193163288
ENSMUSG00000025571.13,0.13142496644169616
ENSMUSG00000026748.13,0.13149436924796815
ENSMUSG00000032712.16,0.13229112049770708
ENSMUSG00000004637.15,0.13294545898115043
ENSMUSG00000019838.11,0.13311602465318442
ENSMUSG00000021268.17,0.13372269431664094
ENSMUSG00000024533.15,0.13430787027054103
ENSMUSG00000093514.3,0.13455390554274696
ENSMUSG00000032228.16,0.1366481039880058
ENSMUSG00000020671.8,0.1371524672458424
ENSMUSG00000024052.17,0.13740942396366437
ENSMUSG00000062991.7,0.14005188584001224
ENSMUSG00000062209.15,0.14011378612760486
ENSMUSG00000024548.11,0.14059610194867345
ENSMUSG00000039007.9,0.1425877878311778
ENSMUSG00000052305.6,0.14280875896315362
ENSMUSG00000097553.1,0.14478213160970613
ENSMUSG00000004356.7,0.14494009563712426
ENSMUSG00000040565.7,0.14505388912008566
ENSMUSG00000046876.15,0.14659302506553465
ENSMUSG00000028389.11,0.14681878347399946
ENSMUSG00000029661.16,0.15033152847332423
ENSMUSG00000026425.15,0.15311969317230748
ENSMUSG00000085936.7,0.15495693846583716
ENSMUSG00000031644.19,0.15665618530900458
ENSMUSG00000004637.15,0.15689051999853637
ENSMUSG00000029563.16,0.15696088337646397
ENSMUSG00000035967.15,0.15931075093068253
ENSMUSG00000024236.18,0.16238038938212992
ENSMUSG00000022272.17,0.16244706888271696
ENSMUSG00000051747.14,0.16406517231909812
ENSMUSG00000032712.16,0.16426784903320477
ENSMUSG00000015597.16,0.16623943877686495
ENSMUSG00000054932.6,0.16873061418951013
ENSMUSG00000026193.15,0.16908180992615918
ENSMUSG00000018501.17,0.1701648056765419
ENSMUSG00000027763.13,0.17135167394902556
ENSMUSG00000024544.8,0.17168045560240136
ENSMUSG00000019820.9,0.17170262185712779
ENSMUSG00000038664.16,0.17194887226065947
ENSMUSG00000056427.10,0.17228056227956823
ENSMUSG00000003992.14,0.17322431453770287
ENSMUSG00000037138.17,0.17354093935172496
ENSMUSG00000028059.15,0.17519493471743725
ENSMUSG00000034593.16,0.17592853248971096
ENSMUSG00000062190.12,0.17819904792056426
ENSMUSG00000024533.15,0.17939783511935448
ENSMUSG00000070738.10,0.18124478681540324
ENSMUSG00000017288.15,0.18195669068614068
ENSMUSG00000029729.12,0.1825160375547151
ENSMUSG00000048264.15,0.18479532574506424
ENSMUSG00000059588.13,0.1867527466416314
ENSMUSG00000031543.18,0.18784323717973803
ENSMUSG00000031558.15,0.1884510272832442
ENSMUSG00000027684.16,0.1890446657912899
ENSMUSG00000039683.16,0.18961123463281754
ENSMUSG00000005583.16,0.19084936130716196
ENSMUSG00000041272.11,0.1909194173811459
ENSMUSG00000048583.16,0.1909194173811459
ENSMUSG00000023923.9,0.1919525126451
ENSMUSG00000034610.14,0.19300462646571745
ENSMUSG00000039717.16,0.19520021238645385
ENSMUSG00000017376.15,0.19530572026573573
ENSMUSG00000085568.7,0.19830881170219708
ENSMUSG00000096768.7,0.19941526281186614
ENSMUSG00000056758.14,0.20018422289228305
ENSMUSG00000022265.6,0.20020887363983778
ENSMUSG00000078919.10,0.20058940404187184
ENSMUSG00000030067.17,0.2007469834225903
ENSMUSG00000052727.5,0.2007469834225903
ENSMUSG00000030257.16,0.20077733946709705
ENSMUSG00000066842.18,0.2010142005460337
ENSMUSG00000054640.14,0.2014286293657549
ENSMUSG00000052516.17,0.2018697435870821
ENSMUSG00000058571.10,0.2020389603041331
ENSMUSG00000064115.13,0.20220746098900305
ENSMUSG00000046230.9,0.20284238179450323
ENSMUSG00000029763.17,0.20400484270985375
ENSMUSG00000031799.9,0.20470072431098793
ENSMUSG00000021068.15,0.20558803141408755
ENSMUSG00000024548.11,0.20558803141408755
ENSMUSG00000085936.7,0.20583551081071688
ENSMUSG00000059588.13,0.20703741706309944
ENSMUSG00000097451.9,0.20844378260399518
ENSMUSG00000021745.13,0.20844378260399518
ENSMUSG00000052516.17,0.20852673476297146
ENSMUSG00000039488.15,0.20970870023913488
ENSMUSG00000052727.5,0.20987640371747895
ENSMUSG00000055639.16,0.21003495614293158
ENSMUSG00000043019.12,0.21099173854916667
ENSMUSG00000029687.16,0.21114058662715274
ENSMUSG00000041272.11,0.2125064686149321
ENSMUSG00000061353.11,0.2128498662335741
ENSMUSG00000026425.15,0.21302807404753846
ENSMUSG00000020354.15,0.21302807404753846
ENSMUSG00000026748.13,0.2177714223159795
ENSMUSG00000032399.8,0.21814779122760433
ENSMUSG00000022378.13,0.21814779122760433
ENSMUSG00000020100.15,0.21904715089217916
ENSMUSG00000063887.13,0.21968811624899545
ENSMUSG00000030671.9,0.21968811624899545
ENSMUSG00000001870.15,0.22367940821115526
ENSMUSG00000090059.4,0.2238200917850614
ENSMUSG00000062257.13,0.2259208042023741
ENSMUSG00000028059.15,0.22622924696146762
ENSMUSG00000063063.12,0.22797900187969705
ENSMUSG00000079157.4,0.22797900187969705
ENSMUSG00000097451.9,0.22915305889449888
ENSMUSG00000042225.3,0.2292714536559673
ENSMUSG00000025255.18,0.22955623500833883
ENSMUSG00000029673.17,0.22955623500833883
ENSMUSG00000034800.15,0.2314262825618558
ENSMUSG00000050103.17,0.23453809147993415
ENSMUSG00000057816.7,0.2346886928552367
ENSMUSG00000061080.11,0.23606615229529831
ENSMUSG00000034610.14,0.23754693541751817
ENSMUSG00000060012.7,0.23754693541751817
ENSMUSG00000056427.10,0.2379888541927439
ENSMUSG00000004356.7,0.24015453887611518
ENSMUSG00000029763.17,0.2404312663676014
ENSMUSG00000045328.11,0.24206433474720834
ENSMUSG00000051747.14,0.24251393349769945
ENSMUSG00000069917.7,0.2444477111227272
ENSMUSG00000086804.8,0.24569294063611383
ENSMUSG00000025255.18,0.24641099233012145
ENSMUSG00000025551.13,0.24729676173440565
ENSMUSG00000047907.11,0.24901307505724063
ENSMUSG00000031997.9,0.24993901634650112
ENSMUSG00000028559.17,0.2502572973345793
ENSMUSG00000020689.4,0.2502572973345793
ENSMUSG00000003992.14,0.2550307729940358
ENSMUSG00000069516.7,0.25726904903237785
ENSMUSG00000062257.13,0.2574462359954497
ENSMUSG00000035299.16,0.2577048536983196
ENSMUSG00000024661.6,0.2614533017068868
ENSMUSG00000022311.15,0.26172712241188256
ENSMUSG00000036053.16,0.26331103827858116
ENSMUSG00000051177.16,0.26331103827858116
ENSMUSG00000027238.17,0.265743007988196
ENSMUSG00000027111.15,0.26794831116104517
ENSMUSG00000022797.15,0.2700505718608814
ENSMUSG00000027763.13,0.2708077067299765
ENSMUSG00000041058.15,0.27676033758836616
ENSMUSG00000024511.15,0.27940077786650214
ENSMUSG00000029269.11,0.28128272288881034
ENSMUSG00000029729.12,0.2884497200596645
ENSMUSG00000062991.7,0.2889919408339788
ENSMUSG00000024896.8,0.28921559239165623
ENSMUSG00000034610.14,0.28976667711144766
ENSMUSG00000003814.8,0.28976667711144766
ENSMUSG00000050103.17,0.2910817961789907
ENSMUSG00000004356.7,0.29151039602809614
ENSMUSG00000048915.12,0.29246248204555964
ENSMUSG00000057098.14,0.2928276912232065
ENSMUSG00000089809.9,0.29436939153190045
ENSMUSG00000037112.16,0.29436939153190045
ENSMUSG00000023923.9,0.29523552683011284
ENSMUSG00000057816.7,0.295357171217572
ENSMUSG00000089809.9,0.29638093721965764
ENSMUSG00000026353.9,0.29758257241564534
ENSMUSG00000060012.7,0.2995451365260453
ENSMUSG00000031558.15,0.29982374091766634
ENSMUSG00000028525.16,0.3026054886061306
ENSMUSG00000045328.11,0.3048827312343011
ENSMUSG00000046808.17,0.3048827312343011
ENSMUSG00000042757.16,0.3048827312343011
ENSMUSG00000107047.1,0.3049234316589618
ENSMUSG00000032244.9,0.30696422765759385
ENSMUSG00000034800.15,0.30764358580719303
ENSMUSG00000020029.5,0.30764358580719303
ENSMUSG00000042453.14,0.30876463200261944
ENSMUSG00000031799.9,0.3096471983065879
ENSMUSG00000018593.13,0.3106669917157378
ENSMUSG00000039419.17,0.3109885546907982
ENSMUSG00000029761.16,0.312647497421621
ENSMUSG00000063063.12,0.3128758527572311
ENSMUSG00000032244.9,0.3137218931176368
ENSMUSG00000022858.15,0.31410661495380415
ENSMUSG00000029563.16,0.3141996821102855
ENSMUSG00000003746.15,0.3141996821102855
ENSMUSG00000020143.15,0.3141996821102855
ENSMUSG00000085925.2,0.3141996821102855
ENSMUSG00000101609.1,0.315863998446523
ENSMUSG00000078247.3,0.315863998446523
ENSMUSG00000036180.15,0.31682861223916586
ENSMUSG00000070544.6,0.3176922606231758
ENSMUSG00000034593.16,0.3176922606231758
ENSMUSG00000109536.1,0.318864513847872
ENSMUSG00000064115.13,0.3191535320204777
ENSMUSG00000069516.7,0.3212595184065976
ENSMUSG00000042426.5,0.32389684723121415
ENSMUSG00000029563.16,0.3240351075802957
ENSMUSG00000029661.16,0.32461597271459414
ENSMUSG00000020354.15,0.32469112273123363
ENSMUSG00000085568.7,0.324735231693902
ENSMUSG00000056899.10,0.32531294980644554
ENSMUSG00000028525.16,0.32762069892108875
ENSMUSG00000052331.14,0.32860905690030273
ENSMUSG00000025855.13,0.32948692060568563
ENSMUSG00000052727.5,0.3295711146072148
ENSMUSG00000041720.12,0.33299521274163596
ENSMUSG00000028389.11,0.3331000430702842
ENSMUSG00000025551.13,0.336603522417447
ENSMUSG00000030327.8,0.3370862766130342
ENSMUSG00000052387.15,0.3382966350287829
ENSMUSG00000024983.9,0.34007293733985006
ENSMUSG00000032826.17,0.34056483914965374
ENSMUSG00000022021.13,0.34085568540580585
ENSMUSG00000036779.12,0.34225294171066784
ENSMUSG00000052504.6,0.3423841823071835
ENSMUSG00000066842.18,0.34269204206889914
ENSMUSG00000061143.15,0.3458816895127872
ENSMUSG00000027797.15,0.35076580774879823
ENSMUSG00000067158.9,0.3526005856394138
ENSMUSG00000033768.16,0.35285693162854975
ENSMUSG00000055761.14,0.3532165809344745
ENSMUSG00000051177.16,0.35446349825063517
ENSMUSG00000004347.16,0.3545476469013516
ENSMUSG00000020719.14,0.35539990629626916
ENSMUSG00000026748.13,0.35758206532578246
ENSMUSG00000040003.18,0.357773155187584
ENSMUSG00000056427.10,0.357773155187584
ENSMUSG00000090935.10,0.3581954952619505
ENSMUSG00000026077.15,0.3597182438676006
ENSMUSG00000069919.7,0.3600848624427135
ENSMUSG00000036779.12,0.36052270492487676
ENSMUSG00000031523.16,0.3623391847356118
ENSMUSG00000027684.16,0.36391456628596974
ENSMUSG00000045658.16,0.36488318859551405
ENSMUSG00000020580.9,0.36488318859551405
ENSMUSG00000078919.10,0.3660867953819408
ENSMUSG00000004356.7,0.37037898718006046
ENSMUSG00000052504.6,0.37037898718006046
ENSMUSG00000037138.17,0.3738122852973193
ENSMUSG00000041012.4,0.3738122852973193
ENSMUSG00000006740.13,0.3739293379272671
ENSMUSG00000071984.10,0.37475016648467346
ENSMUSG00000085925.2,0.37504856100016093
ENSMUSG00000052727.5,0.37614678735868023
ENSMUSG00000030507.6,0.376806622878455
ENSMUSG00000109536.1,0.3789430001760314
ENSMUSG00000019990.15,0.380256039765068
ENSMUSG00000062190.12,0.38106738896362735
ENSMUSG00000047454.11,0.3825722278277229
ENSMUSG00000001930.17,0.3835249411970136
ENSMUSG00000097451.9,0.38854717253509824
ENSMUSG00000066842.18,0.3897051932059048
ENSMUSG00000039315.15,0.3899754808701204
ENSMUSG00000052572.16,0.3919911900215466
ENSMUSG00000025571.13,0.3949768643188036
ENSMUSG00000021596.16,0.3949768643188036
ENSMUSG00000092204.1,0.39952719438251477
ENSMUSG00000034480.18,0.39952719438251477
ENSMUSG00000035954.9,0.4023097917406844
ENSMUSG00000052512.17,0.4029001864232426
ENSMUSG00000029925.13,0.40296777279833446
ENSMUSG00000026185.8,0.40517962924844897
ENSMUSG00000020689.4,0.40517962924844897
ENSMUSG00000022311.15,0.4066405731756293
ENSMUSG00000022053.13,0.4071041637856444
ENSMUSG00000024511.15,0.407352174225378
ENSMUSG00000040213.13,0.4088441778984078
ENSMUSG00000001506.10,0.40897689303226725
ENSMUSG00000097048.7,0.4110972566705992
ENSMUSG00000042453.14,0.41184293538805167
ENSMUSG00000001930.17,0.41184293538805167
ENSMUSG00000038664.16,0.41313881480120557
ENSMUSG00000093514.3,0.41406325051272275
ENSMUSG00000107047.1,0.4157471120458412
ENSMUSG00000046808.17,0.41679964714036377
ENSMUSG00000097048.7,0.41679964714036377
ENSMUSG00000005534.10,0.41811114637533914
ENSMUSG00000061353.11,0.4194720396367649
ENSMUSG00000056427.10,0.4213142000767983
ENSMUSG00000064115.13,0.42139152807695124
ENSMUSG00000036371.6,0.4220853221915491
ENSMUSG00000056427.10,0.4220853221915491
ENSMUSG00000020954.15,0.4220853221915491
ENSMUSG00000019990.15,0.4225572592133307
ENSMUSG00000004698.10,0.42506475388201037
ENSMUSG00000051855.15,0.42619827326336257
ENSMUSG00000097040.6,0.42702132301706025
ENSMUSG00000022053.13,0.42702132301706025
ENSMUSG00000036617.16,0.42751826874634064
ENSMUSG00000054302.15,0.4291585789559012
ENSMUSG00000054302.15,0.4305891910935202
ENSMUSG00000002076.11,0.4305891910935202
ENSMUSG00000062257.13,0.4316042600479935
ENSMUSG00000027684.16,0.43356665590313354
ENSMUSG00000085757.7,0.43469138762100773
ENSMUSG00000015597.16,0.43567289108495677
ENSMUSG00000035299.16,0.437479814229083
ENSMUSG00000030327.8,0.4386320750212542
ENSMUSG00000052727.5,0.4393008832672638
ENSMUSG00000054641.10,0.43993131770112165
ENSMUSG00000018593.13,0.4429682839480053
ENSMUSG00000035649.17,0.4442042570430904
ENSMUSG00000055761.14,0.4443917891524736
ENSMUSG00000026353.9,0.44539331084344097
ENSMUSG00000041012.4,0.449213541476976
ENSMUSG00000005534.10,0.4495866798447721
ENSMUSG00000003746.15,0.4495866798447721
ENSMUSG00000057315.14,0.45080308937709707
ENSMUSG00000066842.18,0.45245783657435956
ENSMUSG00000079157.4,0.4533067131663828
ENSMUSG00000056073.15,0.4617108909961796
ENSMUSG00000006678.6,0.46512433833227107
ENSMUSG00000051910.13,0.46644918325216067
ENSMUSG00000022858.15,0.46775789737783946
ENSMUSG00000032046.15,0.4684383715758003
ENSMUSG00000021831.8,0.4691900294039322
ENSMUSG00000025855.13,0.47050872500359925
ENSMUSG00000026185.8,0.4707467885554108
ENSMUSG00000032826.17,0.4738171377530553
ENSMUSG00000059588.13,0.473846190979084
ENSMUSG00000021268.17,0.47413430334118717
ENSMUSG00000060534.15,0.4750035260648205
ENSMUSG00000041272.11,0.4764929215182826
ENSMUSG00000032244.9,0.47656147558952977
ENSMUSG00000042225.3,0.47712502185970246
ENSMUSG00000035299.16,0.48065049816464644
ENSMUSG00000022685.8,0.4807706559995425
ENSMUSG00000036617.16,0.48161954820899067
ENSMUSG00000022536.13,0.48161954820899067
ENSMUSG00000042757.16,0.4819204209965707
ENSMUSG00000033278.9,0.48746979131308243
ENSMUSG00000053819.16,0.4882983540222601
ENSMUSG00000039191.12,0.4882983540222601
ENSMUSG00000038248.8,0.4882983540222601
ENSMUSG00000021725.8,0.4882983540222601
ENSMUSG00000063887.13,0.48887681762107
ENSMUSG00000030507.6,0.48908772018057445
ENSMUSG00000055639.16,0.48908772018057445
ENSMUSG00000018412.16,0.4914322302174367
ENSMUSG00000039488.15,0.49214356254768543
ENSMUSG00000038608.15,0.49319126334223723
ENSMUSG00000024109.18,0.49692242942019826
ENSMUSG00000028559.17,0.4995691230452877
ENSMUSG00000066687.5,0.4995691230452877
ENSMUSG00000056073.15,0.5007464758254858
ENSMUSG00000025810.9,0.5047575311565405
ENSMUSG00000002076.11,0.5053718404437407
ENSMUSG00000031925.17,0.5065183664194568
ENSMUSG00000033278.9,0.5070594639832964
ENSMUSG00000086804.8,0.5075037723833029
ENSMUSG00000027684.16,0.507609586667227
ENSMUSG00000042426.5,0.5090604484999701
ENSMUSG00000051855.15,0.5093607948240249
ENSMUSG00000034593.16,0.5095367111882396
ENSMUSG00000022100.13,0.5109060066848489
ENSMUSG00000059060.13,0.5112520110955762
ENSMUSG00000060429.11,0.5112520110955762
ENSMUSG00000045103.17,0.5112520110955762
ENSMUSG00000030557.17,0.5118466419169857
ENSMUSG00000031644.19,0.512355454399306
ENSMUSG00000022858.15,0.5124021459528084
ENSMUSG00000030064.16,0.5127509623874812
ENSMUSG00000025790.14,0.5127509623874812
ENSMUSG00000028565.18,0.5131314424330602
ENSMUSG00000035299.16,0.5134364808134929
ENSMUSG00000030507.6,0.5138772661339972
ENSMUSG00000034610.14,0.5146112789514348
ENSMUSG00000032712.16,0.5168135699369847
ENSMUSG00000090935.10,0.5174526317052184
ENSMUSG00000028389.11,0.5181068819973879
ENSMUSG00000069769.13,0.5192431410849729
ENSMUSG00000039153.16,0.5230015302904031
ENSMUSG00000049775.16,0.5243868869761299
ENSMUSG00000032046.15,0.5250270758111895
ENSMUSG00000040003.18,0.5250270758111895
ENSMUSG00000029368.10,0.5255812886372967
ENSMUSG00000078919.10,0.5275006248876448
ENSMUSG00000006586.15,0.5275006248876448
ENSMUSG00000042744.16,0.5275006248876448
ENSMUSG00000024533.15,0.5294380456367126
ENSMUSG00000010608.15,0.5296521591656848
ENSMUSG00000060534.15,0.5322922764398247
ENSMUSG00000023026.15,0.540673329956638
ENSMUSG00000057816.7,0.5415841270333446
ENSMUSG00000027035.10,0.5429543829052697
ENSMUSG00000001986.16,0.5449453215832212
ENSMUSG00000031343.13,0.5451954024206743
ENSMUSG00000062257.13,0.5467440783223922
ENSMUSG00000066842.18,0.5486339086277129
ENSMUSG00000039007.9,0.5501467174020607
ENSMUSG00000018412.16,0.5501902697882541
ENSMUSG00000005611.15,0.5557473451542257
ENSMUSG00000018593.13,0.5590066228639042
ENSMUSG00000025255.18,0.560024445745061
ENSMUSG00000085925.2,0.5617779778294807
ENSMUSG00000024286.7,0.5617779778294807
ENSMUSG00000031997.9,0.5618701747838626
ENSMUSG00000031523.16,0.5692030330354246
ENSMUSG00000052387.15,0.5693326471435223
ENSMUSG00000090935.10,0.5703874270750731
ENSMUSG00000039419.17,0.570526575716326
ENSMUSG00000092204.1,0.5706697755515767
ENSMUSG00000022536.13,0.5706697755515767
ENSMUSG00000085981.1,0.5710170875895991
ENSMUSG00000006678.6,0.5727673165586125
ENSMUSG00000042426.5,0.5769403380252425
ENSMUSG00000058152.7,0.5776516727052446
ENSMUSG00000027346.15,0.5822569995140426
ENSMUSG00000027784.10,0.5832802407465318
ENSMUSG00000039191.12,0.5832802407465318
ENSMUSG00000062257.13,0.5836119090755809
ENSMUSG00000071984.10,0.5847849237201787
ENSMUSG00000028525.16,0.5853906572316553
ENSMUSG00000022311.15,0.5886901002891419
ENSMUSG00000032076.19,0.5888091738427776
ENSMUSG00000032244.9,0.5911085567398983
ENSMUSG00000020354.15,0.5911085567398983
ENSMUSG00000039683.16,0.5920202447859781
ENSMUSG00000041592.16,0.5934720109763162
ENSMUSG00000022685.8,0.5962526429392423
ENSMUSG00000032846.9,0.5967190796209514
ENSMUSG00000022378.13,0.5998879071571191
ENSMUSG00000097040.6,0.6023771741875215
ENSMUSG00000032452.12,0.6038956421828758
ENSMUSG00000025255.18,0.6052615520647364
ENSMUSG00000041741.10,0.6052615520647364
ENSMUSG00000025993.10,0.6067366932259879
ENSMUSG00000052512.17,0.6074125722250029
ENSMUSG00000031997.9,0.6076064889280323
