gene,padj
Tnr,2.1787444242150197e-13
Umad1,2.2508015686168378e-13
Dip2c,2.3091122270513256e-13
Mrgpra4,2.3326917790431863e-13
Atf7ip,2.364552847908616e-13
Gcnt2,2.4557865631419574e-13
Arglu1,2.479205661305658e-13
Ldb2,2.5693280120531827e-13
Babam2,2.582753300335724e-13
D630045J12Rik,2.62295864644476e-13
Mir3964,2.6333303335546247e-13
Hapstr1,2.652820643659166e-13
4930474G06Rik,2.654842779448958e-13
A630001O12Rik,2.739759813388e-13
Wdr72,2.752065507961446e-13
Ptprj,2.774979046004517e-13
Elfn1,2.7791253847033903e-13
Sox5,2.8564386265580333e-13
Dnaaf9,3.0657539727590796e-13
Ldlrad3,3.075696136686079e-13
Otud1,3.086039802276561e-13
4933412E24Rik,3.1113063017702817e-13
Grid1,3.2714308183664177e-13
Mir3963,3.315337846862663e-13
Ywhaq,3.363446539872511e-13
Cps1,3.373427817791339e-13
Usp46,3.52130570103358e-13
Thsd7a,3.61571547227024e-13
Btk,3.684213502314395e-13
Ptma,3.7178764243006266e-13
Wdfy3,3.73045052828677e-13
S1pr1,3.7783777439895555e-13
1110002J07Rik,3.835086585101761e-13
Irx1,3.838058255028696e-13
Fndc3b,3.988980040750053e-13
Zc3h12c,4.2147538390617923e-13
4933402C06Rik,4.2843044282855783e-13
Tmco5,4.5154841733090524e-13
Serbp1,4.592404907490292e-13
4930545E07Rik,4.597367581714452e-13
Mir8117,4.617086431440955e-13
Ctnna2,4.665168379565095e-13
Spag9,4.680538952110037e-13
Kif5c,4.685531452595838e-13
Plpp4,4.687587803524971e-13
Vwc2l,4.734657809143222e-13
Cd36,4.756466808717691e-13
Scn9a,4.762188213214211e-13
Fstl4,4.928337734795764e-13
Ephb2,5.060654655756559e-13
7630403G23Rik,5.071282081560735e-13
Lipc,5.255542167012182e-13
4932435O22Rik,5.711319602787399e-13
Fhit,5.720576093482518e-13
Dlk1,5.795880233713323e-13
Mir30d,5.844713049715746e-13
Marchf1,5.888545156378024e-13
Unc13c,5.927056822985982e-13
Sertad2,5.943988191042193e-13
Mical3,6.145297380011744e-13
Sppl3,6.204543143830251e-13
Igsf21,6.327414060720319e-13
A230057D06Rik,6.363216491522492e-13
Atp8a1,6.467852257208967e-13
Hmcn2,6.605726501696241e-13
Cacna1c,6.673518350688656e-13
Kirrel3,6.743265736345526e-13
Tmem92,6.787479525953704e-13
Mrgpra3,6.810616032254943e-13
Ankrd17,7.019649926391676e-13
Mir99ahg,7.17471250704932e-13
Hsfy2,7.416536221984601e-13
Lmna,7.664047051514141e-13
Spanxn4,7.68090470839641e-13
Itga1,8.085973416886349e-13
Chrm3,8.228551876077608e-13
Bpnt2,8.239952936207598e-13
Fbxo46,8.390330786711633e-13
Gm27162,8.809918675124797e-13
Ube2e2,9.193446261726792e-13
Donson,9.311197832322558e-13
Gadd45g,9.327924413205107e-13
C330004P14Rik,9.353992285396757e-13
Inpp4b,9.741859733834716e-13
Atf7ip,9.748224860409848e-13
Frmd4b,9.94417899501916e-13
Hivep2,1.0200624398008628e-12
Mir3961,1.0269085720939139e-12
Kalrn,1.0601842936939798e-12
Nlrp3,1.0694625086985332e-12
Ebf1,1.0853482710710276e-12
C530044C16Rik,1.08782800792269e-12
Zfp619,1.095715358610536e-12
Rit2,1.1077292400602126e-12
Flnb,1.1403694608443615e-12
Sppl3,1.1403694608443615e-12
Enah,1.1575562769904573e-12
Tmcc3,1.1659496728357868e-12
Triml1,1.192303247502396e-12
Sulf2,1.1925797316119551e-12
Nek6,1.1945641581423963e-12
Ehbp1,1.22569150452459e-12
Shank2,1.2358355027723606e-12
4930470O06Rik,1.322834502916713e-12
Lgmn,1.3508677910303733e-12
Cacna1g,1.3562564304899083e-12
Pik3r1,1.4047366944916428e-12
Lpp,1.4275004465025772e-12
Opcml,1.4448966450109437e-12
Arhgef28,1.4546748886768994e-12
Col15a1,1.4615337023549895e-12
Fgf13,1.4701340780736958e-12
Slc9a9,1.4980112945159415e-12
Gmds,1.5180063858900574e-12
Cdh11,1.5463772734316324e-12
Dthd1,1.5537909489138962e-12
Igsf5,1.5548394597882903e-12
Diaph2,1.5568536766322857e-12
Adgrl4,1.590057763539981e-12
Hydin,1.6136830992744901e-12
Efcab6,1.6654185668497674e-12
4930529K09Rik,1.6717895779027965e-12
1110002J07Rik,1.7005291429897717e-12
Prdm2,1.7051765266065282e-12
Gm6567,1.7211204327629926e-12
Nr5a2,1.7245123439986995e-12
Foxg1,1.7281416231980935e-12
Tmem131l,1.741656830803823e-12
Cyyr1,1.7696867528872966e-12
Bmpr1b,1.7788685366630312e-12
Nudt4,1.7867453109460428e-12
Prl4a1,1.865689524007892e-12
C330004P14Rik,1.881165240753397e-12
Kcnd3,1.8931655110723545e-12
Syn3,1.895330123087033e-12
Ski,1.9559811246894257e-12
Azin1,1.9672200587476965e-12
Cd44,2.006472178518635e-12
Nkain2,2.027811847244225e-12
Tafa4,2.040088589913011e-12
Dnaaf9,2.120423626094851e-12
4933406K04Rik,2.141841003434408e-12
Msi2,2.1455794660715723e-12
Chst8,2.181905475527919e-12
Prickle2,2.193644104727594e-12
Xkr4,2.2212051869907464e-12
Prim2,2.26745593679402e-12
Syne1,2.27665323875143e-12
Lef1,2.281756168310374e-12
Gm16223,2.325123880690372e-12
Gm17399,2.4940600122203734e-12
St3gal1,2.6004942264153375e-12
Cdh26,2.6198234329782297e-12
Osbpl10,2.632129735780142e-12
Mir3964,2.683892407203297e-12
Cdca7,2.7154829580823532e-12
Kcnv1,2.9375758606332974e-12
Chd7,2.975777984220973e-12
Incenp,3.010564981870056e-12
Gm7854,3.2214651236425833e-12
Mcph1,3.4590851065354336e-12
Cadps,3.5310985556541254e-12
Chst9,3.6190863704681367e-12
Gm29686,3.677970232612582e-12
Esrrg,3.717664207291791e-12
Zfat,3.7458444010019955e-12
Zfp532,3.764240915545577e-12
Ldb2,3.814088601148943e-12
Lrrtm4,3.843047440136258e-12
Gm10466,3.846502164546604e-12
Hmgb1,3.853332846526843e-12
Prdm16,3.910650169495875e-12
Fryl,3.9115827839776054e-12
Utp14a,3.9184788039729495e-12
Zfp804a,3.9192610822112946e-12
Nos1ap,3.945769712629741e-12
1700112H15Rik,3.966683509703458e-12
Tns3,3.966683509703458e-12
Celf2,3.9715298051238875e-12
Ptprt,4.070218352553182e-12
Garem1,4.1377388221276265e-12
Sem1,4.176845283412589e-12
Sqor,4.2671920470374935e-12
Maml2,4.290565233342548e-12
App,4.347928652310596e-12
Sntg1,4.542503853046231e-12
Tafa4,4.6566807054856315e-12
Ccdc88c,4.666757162202956e-12
Rap2b,4.666757162202956e-12
Adgrl3,4.713466696095849e-12
Cnbd1,4.7146268733438175e-12
4930511E03Rik,5.07113454715155e-12
Tmem114,5.0745619421265145e-12
Tnfaip8,5.155559098745618e-12
Rbfox2,5.307884153368943e-12
Dthd1,5.355940618536168e-12
Plxdc2,5.387338246965005e-12
Tal1,5.489189738253922e-12
1700025G04Rik,5.519847594845177e-12
Ythdf3,5.589567827338809e-12
Cdh26,5.7245631397990695e-12
Auts2,5.736733343875735e-12
Dlg2,5.739790059831188e-12
Spred2,5.86342864795116e-12
Jag1,6.026935136412397e-12
Sema3e,6.10325298272702e-12
Stard13,6.1263470020722905e-12
Crim1,6.142527302768434e-12
Socs6,6.210923009316273e-12
Gm32455,6.247724779758092e-12
Rora,6.2521733657473826e-12
Pik3c3,6.388792385375788e-12
Cdh6,6.4055830199128966e-12
Etl4,6.464554912129639e-12
Bach1,6.578970954073086e-12
Pabpc6,6.742307809560826e-12
Ubash3b,6.799253625055502e-12
4921525O09Rik,6.864157504892166e-12
Pcdh15,6.8722844725402145e-12
Marchf1,6.959077976863283e-12
Agap1,7.048931002918827e-12
Rps6ka1,7.0717567870725895e-12
Hsph1,7.441236345299965e-12
Sash1,7.459607190560892e-12
Sash1,7.476969359772564e-12
Nfkb1,7.536014191918602e-12
6530411M01Rik,7.836292438198423e-12
Dab2,8.09580388186599e-12
Mir7094-2,8.1948870255982575e-12
Cnksr2,8.593890781406498e-12
Mycn,8.593890781406498e-12
Cited2,8.987085773004745e-12
Gm20756,9.538589301598021e-12
Mir6344,9.62263039985667e-12
Creb5,9.951930441313033e-12
Maml2,1.0093911401244891e-11
Edil3,1.0263335383950202e-11
Ehbp1,1.0533582266876257e-11
4930474G06Rik,1.0843773946413434e-11
Six2,1.127879014309648e-11
Epn2,1.1636859854210181e-11
Ankrd50,1.1685911723116602e-11
Bmp2k,1.175386389138184e-11
Tnrc6b,1.1862803278278943e-11
Chst9,1.2091043779006641e-11
Pacrg,1.2395297832379446e-11
Dennd1a,1.2458227888272268e-11
Iqschfp,1.2552658643783065e-11
Wdr70,1.2710409207517247e-11
Drosha,1.3136698722980288e-11
Ank3,1.3196507237493648e-11
Gm19689,1.3278770514666543e-11
Trio,1.363501266058379e-11
Arhgap44,1.3694316705767359e-11
Pinc,1.3725432763324656e-11
1700019E08Rik,1.4342333175057135e-11
Pip5k1b,1.4411968277791902e-11
Rab38,1.4504092450341032e-11
Magi3,1.4663460775130345e-11
Cxcr4,1.47418363408152e-11
Gria3,1.49019472523861e-11
Azin1,1.502867580151913e-11
Nckap5,1.5040730258108125e-11
Prkce,1.5628990147026533e-11
Pcdh15,1.584403880497804e-11
Ephb2,1.5874558407653706e-11
Pdzd2,1.6307285836905923e-11
Rarb,1.6313201270870508e-11
Grb10,1.727264318879693e-11
Macir,1.753064330793807e-11
Susd6,1.7883061217769908e-11
Khdrbs2,1.792078133301399e-11
Nbea,1.7936509716220824e-11
4930556N09Rik,1.828641232471947e-11
Azi2,1.8372680275489026e-11
Unc5c,1.8416373708334875e-11
4930474N05Rik,1.8607946854994423e-11
Hmcn1,1.9377880233013815e-11
4933400L20Rik,1.9591782714594777e-11
Gabrb2,1.960555024363921e-11
Spag16,1.9606286144129558e-11
Dgki,2.0115612814449406e-11
Cobl,2.1237495012690253e-11
Fry,2.1387911712554983e-11
Nedd4l,2.1480269805111838e-11
Kcna4,2.148638477174666e-11
Ank,2.2367113663103315e-11
Kcnb2,2.241797729417966e-11
Fat4,2.2560848580571113e-11
Prkd1,2.3635219738321234e-11
Slco6d1,2.3771401802416105e-11
Lrrtm4,2.4276758863039417e-11
Hsph1,2.538226267184471e-11
Sik3,2.6133191378533356e-11
4930554I06Rik,2.6501725905359662e-11
Mpdz,2.74770933963703e-11
Nrxn2,2.755092869158721e-11
Myo16,2.796314803323127e-11
1700031L13Rik,2.7975180639729662e-11
Dync2h1,2.8930839216546107e-11
Rgs18,2.919655698310011e-11
Tpd52,2.961013212372563e-11
Nkx6-1,3.002229139369759e-11
Farp1,3.0604244687634756e-11
Ednrb,3.105788049151951e-11
Tecrl,3.117975486026123e-11
4930591E09Rik,3.11968138157301e-11
Trerf1,3.125404997888991e-11
Myom2,3.1712198664681804e-11
Ccdc162,3.178297302469364e-11
D030025E07Rik,3.497550462289577e-11
Ptprd,3.511098965901121e-11
Cacna2d4,3.596686785817832e-11
A830018L16Rik,3.618898173119708e-11
Cdh26,3.666998457360319e-11
Dnah11,3.8793638496647844e-11
Mcur1,3.9138539296431556e-11
Megf6,3.917995433247251e-11
Tmcc3,4.3798571781244497e-11
Tmem130,4.412725267953071e-11
Btg2,4.485220461007471e-11
Caln1,4.507045521452484e-11
Gm35496,4.6392774785593706e-11
Clec14a,4.6812067848464695e-11
Apbb2,4.758619070959182e-11
1700025G04Rik,5.2266460607998704e-11
Mgat5,5.3137340150413165e-11
Robo1,5.331956753305998e-11
Adgrb1,5.569274603394125e-11
Ldlrad4,5.783507063121292e-11
Crtc1,5.859692669373962e-11
Pou5f1-rs6,5.86908575971649e-11
Cd47,5.920271380573223e-11
Zswim6,5.9241300893601065e-11
A630001O12Rik,6.116339139736207e-11
Tenm3,6.246014780857684e-11
Ikzf2,6.272533299798852e-11
4930524C18Rik,6.485322611961315e-11
Tsc22d2,6.78708879766141e-11
Vwc2l,6.815690283432106e-11
Dusp1,6.840681173540428e-11
Dock4,6.920334213763648e-11
Ebf1,6.998718429941198e-11
Ubac2,7.004989408400236e-11
Hs3st5,7.062164515702933e-11
Unc5d,7.092303651336396e-11
Mbp,7.114784422519486e-11
Rfx2,7.278989899444834e-11
Tubb2a-ps2,7.445668379697238e-11
Zfat,7.634019579252298e-11
Nipbl,7.716615363572053e-11
4930402F11Rik,7.827798006059899e-11
Bmp2k,8.510844008971757e-11
Oprm1,8.537265936167606e-11
Sde2,8.646002199772342e-11
4930584F24Rik,9.076313356623249e-11
Ski,9.102255959062802e-11
Ppp2r3a,9.148279628157448e-11
Hs3st1,9.234327948419812e-11
Unc13c,9.300721074082909e-11
Daam1,9.338092987587882e-11
Tbc1d5,9.475946642910171e-11
Sis,9.673904514823526e-11
Lgmn,9.695183060482947e-11
Diaph3,9.860931198217198e-11
C530044C16Rik,9.918837970668595e-11
Ssbp3,9.983013587482247e-11
Klf13,1.027303919551674e-10
Asph,1.0394728242370386e-10
Prex1,1.0482505540587568e-10
5033403F01Rik,1.049310186039835e-10
Lrba,1.0496588259338238e-10
E130304I02Rik,1.0829894773845988e-10
Myt1l,1.0954565577933031e-10
4930524C18Rik,1.0977460382453301e-10
Gria3,1.1157524718295815e-10
Agap1,1.1162823684669821e-10
Arhgap15,1.1460561388789081e-10
Fam135b,1.1727628595382388e-10
Myh9,1.2030026082278126e-10
Ube2v1,1.2398848872391852e-10
Gm2694,1.2501026896780275e-10
Map1b,1.2580586917079503e-10
Lcorl,1.2824384529017067e-10
Pip4k2a,1.3094567299293208e-10
Plin2,1.3244655171977082e-10
Pced1b,1.3283320252696158e-10
Cd44,1.3407180423141915e-10
Tut7,1.368098584785993e-10
Gm20740,1.4075614447864518e-10
Mir6342,1.4400409646174163e-10
Magi2,1.4548423179533084e-10
Rgs18,1.4764474270558054e-10
Nek6,1.5047684003369313e-10
Mgat4c,1.543448575214268e-10
Dmd,1.56269442578036e-10
A330008L17Rik,1.5885633218772304e-10
Gm15679,1.590787193035448e-10
Myrip,1.6047186874778927e-10
1110019D14Rik,1.6125762513119287e-10
AU023762,1.6445547414805698e-10
Spock1,1.7065661171854085e-10
A830018L16Rik,1.7532887706802534e-10
Ano4,1.7559975755086587e-10
Caln1,1.7890452694329985e-10
Phactr2,1.8387341600450515e-10
Jmjd1c,1.8591641553022608e-10
Rbpj,1.8591641553022608e-10
Bach2,1.878174765663639e-10
Hk1,1.8900321529710135e-10
Zfp619,1.9010280197084382e-10
Ywhaq,1.9261660347751939e-10
Rgs6,1.9972547574254468e-10
Magea13,2.0250188662375083e-10
Tmem108,2.035765920329438e-10
Nova1,2.0600713621979765e-10
Scfd2,2.0783776571761364e-10
Gm6260,2.148903491872768e-10
Nbea,2.1601157729892605e-10
Slc6a11,2.2113337249582118e-10
Tcerg1l,2.2579264371582257e-10
Ctnna3,2.259946599248104e-10
Frk,2.334841221884665e-10
Zc3h12c,2.3469848652646964e-10
Fgf12,2.3565552781404535e-10
Fam168a,2.375653632657163e-10
4930558G05Rik,2.376579650489122e-10
Zfp951,2.378450393850376e-10
Pinc,2.404837872566247e-10
Pvt1,2.4404347529613887e-10
Heatr5a,2.4738530400342617e-10
Acaca,2.5162795916387017e-10
Dicer1,2.529814514173055e-10
B3gat1,2.564941047969603e-10
Pkhd1,2.680310796783683e-10
Jam3,2.684420368996369e-10
Gja5,2.729060937131614e-10
Osbpl6,2.730834768706882e-10
4930529K09Rik,2.7463801526193604e-10
Pde7b,2.7569333911218865e-10
Utp14a,2.759063335537888e-10
Cntn4,2.8169871806776917e-10
Zpld1,2.871060427237547e-10
Kpna4,3.018811094001467e-10
Mir23a,3.2071131667128574e-10
Asap1,3.251169644464669e-10
Adra1a,3.309975469939959e-10
Trerf1,3.3262970512416105e-10
4932435O22Rik,3.337579438117274e-10
Nol4l,3.337579438117274e-10
Cdh13,3.380284812425969e-10
4931429P17Rik,3.649516048594385e-10
Irx3,3.6960760915720416e-10
Klf6,3.780908214187762e-10
Ankrd6,3.7938432772722593e-10
Nr5a2,3.79657117446575e-10
Tead1,3.934529007792667e-10
2810404M03Rik,3.9705698831253455e-10
Prok2,4.0089911809205616e-10
Dysf,4.0311798697785524e-10
D430041D05Rik,4.04449642873394e-10
Plin2,4.0455278834490975e-10
Tbc1d22a,4.2154373701636014e-10
Nckap5,4.27650572202418e-10
Iftap,4.2771829972752864e-10
Zfp608,4.294564232430759e-10
Col1a1,4.39099908893656e-10
Gm7977,4.458942669983208e-10
Tle1,4.60347833826516e-10
Mark1,4.730733101595418e-10
Lyplal1,4.765381662276549e-10
Hs6st1,4.885087842685019e-10
Ccdc192,5.150311335637141e-10
Aff3,5.159667004423036e-10
Mcl1,5.170319718988892e-10
Gramd1b,5.271207068616432e-10
Clmp,5.272091557006856e-10
Hs3st5,5.281205010567363e-10
Kcnh7,5.331261330417362e-10
Col23a1,5.340870299478841e-10
Wdr70,5.415076942674784e-10
Rbms3,5.438167496296217e-10
Usp46,5.470995262665122e-10
Rbpj,5.533729986435808e-10
Gm10440,5.579606655588358e-10
Fgf9,5.66639169147585e-10
Dab1,5.689665112624354e-10
Zfp36l2,5.700335493236557e-10
4932441J04Rik,5.791595679164593e-10
1810053B23Rik,5.830465291775562e-10
Ttc29,5.978754803170906e-10
1700044K03Rik,6.194564431502619e-10
Zeb2,6.283638479259523e-10
Nfkb1,6.378952844144499e-10
Tle4,6.546754739830878e-10
Slc8a1,6.55455410360716e-10
Ntm,6.635900782422506e-10
9530068E07Rik,6.639231310455887e-10
Lrp1b,6.941014447022557e-10
Atp2b1,7.002554046678537e-10
Fhit,7.108188937674253e-10
Carmil1,7.155397444719954e-10
Prune2,7.171052951536145e-10
Stk32b,7.241721300341998e-10
Col22a1,7.266874237528704e-10
Grxcr1,7.296404723854e-10
Donson,7.29657230959394e-10
Cnksr2,7.371562160156953e-10
Gm5570,7.484800597781876e-10
Palld,7.663532478798296e-10
Col6a4,7.810030386951733e-10
Tnrc6b,7.956285062670517e-10
Clic5,7.960195822647241e-10
Kcnip4,8.0051332662261e-10
Nek6,8.057065840255097e-10
Skint11,8.110109060886454e-10
Nfkbiz,8.153580406695979e-10
Adam6a,8.206826251049968e-10
Gm19990,8.311010693229717e-10
Epha5,8.74278981725591e-10
Mep1a,9.226853579256724e-10
Nefm,9.419307119841928e-10
Nrg1,9.45720455750011e-10
Atp2b1,9.688619880914806e-10
Nr5a2,9.688619880914806e-10
Fzd8,9.9911492211902e-10
Malat1,1.0156054676773726e-9
Fmo9,1.0664216745614678e-9
4930467K11Rik,1.0687038489423336e-9
Ttll7,1.07283478221298e-9
Dkk2,1.0798128210162331e-9
Eya1,1.0800805180947358e-9
Gm16223,1.0853916879293994e-9
Lpp,1.087548563716898e-9
Mycn,1.1106848369623138e-9
Susd6,1.1188215236195408e-9
Dmd,1.1223964047391076e-9
Gramd1b,1.125685825421907e-9
Skap1,1.1325419316847053e-9
Aga,1.1555223954818085e-9
Dusp1,1.1589836719676431e-9
Cacna1b,1.1723274660685538e-9
Prune2,1.1726688652459376e-9
Cdh10,1.1851418322221245e-9
Usp46,1.1857996182943366e-9
Gfi1b,1.1882763733467623e-9
Shf,1.2235674682185944e-9
Pard3,1.2253254511582788e-9
Esrrg,1.2558188757436475e-9
Adamts18,1.2748349955945392e-9
Plcb4,1.2757150460949778e-9
Adamts20,1.2873537824684467e-9
Klf4,1.2972130010234948e-9
Arid1b,1.3156010545256664e-9
7630403G23Rik,1.317871781384729e-9
Klf13,1.3408240304648415e-9
Mylk,1.382612073277124e-9
Prkar2b,1.382612073277124e-9
Cacna1c,1.4305767611627046e-9
Pde4b,1.4539686594935766e-9
Slit3,1.472552916691098e-9
Abr,1.4821186901203147e-9
Tmem196,1.5313518774179206e-9
Chchd3,1.5325799676882276e-9
Cadm2,1.5620510375852816e-9
Cacna1g,1.580804722829901e-9
Clnk,1.6377185727406841e-9
Nt5e,1.6445133299178286e-9
Lrmda,1.7065012345560835e-9
Clasp1,1.722626452157014e-9
Arid3a,1.7254329845126867e-9
Efcab2,1.7486172140134734e-9
Adam34,1.7632612096986852e-9
Ptger3,1.7729810390083539e-9
Reps2,1.7729810390083539e-9
4930558G05Rik,1.8199311293489894e-9
Pitx2,1.8332193936850218e-9
Col27a1,1.882517425356601e-9
Tbc1d8,1.882517425356601e-9
Gna14,1.8838033990932395e-9
Nr4a1,1.888069178759873e-9
Gm8633,1.8980730261861948e-9
Slc37a1,1.9032210836149156e-9
Zfp462,1.92174823873984e-9
Flrt2,1.932331342949499e-9
Tmem117,1.974647480361102e-9
Litaf,2.0092695077560093e-9
Ush2a,2.0092695077560093e-9
Hs3st1,2.0225719485920552e-9
Cacna1d,2.0292576996634415e-9
Ldlrad3,2.0698123916924876e-9
Mecom,2.0880850556549413e-9
Adamts2,2.0948603097404715e-9
Myrip,2.1072712399081644e-9
Ghitm,2.183050337471855e-9
Foxn3,2.1893460451983787e-9
Gm4251,2.199282873907833e-9
Galnt2,2.2050447689317335e-9
Gm4251,2.2050447689317335e-9
Adamts9,2.2218997173892893e-9
Etl4,2.2501378651171773e-9
Kcnip1,2.294962710797318e-9
Hnf4g,2.304201645963924e-9
Mir3090,2.323869168421678e-9
Actl7b,2.3573142986299376e-9
Ice1,2.45612289271106e-9
Micall2,2.47405404962475e-9
Trappc9,2.4858929630252066e-9
Nubpl,2.5135107947687127e-9
Pgbd5,2.563641201651094e-9
Rbfox3,2.5683875595201636e-9
Itgb5,2.58958517931246e-9
Plcl2,2.609784313487946e-9
Samd5,2.6528010933441745e-9
5033403F01Rik,2.6806146443588062e-9
Arrdc3,2.711430490807391e-9
Map2k6,2.750993234440111e-9
Cntnap5c,2.7876202996671153e-9
Cacna1g,2.864683079834472e-9
Tmem132c,2.9463873358874176e-9
Iqgap2,2.976176232471684e-9
Ahctf1,3.0410181223713802e-9
Cxcl12,3.0584769265881734e-9
Tnr,3.0828611741434894e-9
Bmper,3.0852518173268998e-9
Lpp,3.2368684159117684e-9
Pitx2,3.255988634620829e-9
BC030500,3.311615802535749e-9
Sptbn1,3.342167227074553e-9
Arl15,3.358031098576442e-9
4931429P17Rik,3.524202632652455e-9
Smad3,3.5434018621000466e-9
Pbx1,3.583674036231727e-9
a,3.5937016783603015e-9
Prep,3.719454390193361e-9
Klf5,3.726853961441981e-9
Pbx1,3.828927906795163e-9
Nedd4l,3.885203230197766e-9
Pias1,3.885350808207769e-9
Gm16998,3.969215764738521e-9
Ptger3,3.974008716324779e-9
Kpna4,3.983998184014318e-9
Hcn1,4.002836385461011e-9
Rad51b,4.005143009386767e-9
Zfp217,4.014720158857228e-9
Rps24,4.015461202118533e-9
Grip1,4.105368752824924e-9
Kirrel3,4.120415249036251e-9
Gm4251,4.139396804587725e-9
Skint6,4.151955407517211e-9
H3f3a,4.168560081626558e-9
Lratd2,4.197168980034099e-9
Kcnmb2,4.2215505193564295e-9
Bcl2,4.306986721633684e-9
Mgmt,4.334342826588299e-9
Opcml,4.334342826588299e-9
Slc24a3,4.334342826588299e-9
Tbc1d4,4.403873366371677e-9
Gm6249,4.408278928227965e-9
Plpp3,4.474106252352911e-9
Zfp217,4.492367922852729e-9
Vrk2,4.5004479825111266e-9
Asic2,4.510011120255104e-9
D3Ertd751e,4.51593100392334e-9
Rims1,4.613475137124024e-9
Egr3,4.6567370426302845e-9
Slc13a1,4.76485765998887e-9
Xpo7,4.824983724889034e-9
Sema3d,4.893210051272329e-9
Ttc6,5.0482530785852315e-9
3110082I17Rik,5.154032212433899e-9
Tshz2,5.168666419994022e-9
Polr1d,5.179369505728963e-9
Epha7,5.180932542557674e-9
Septin9,5.188254922893344e-9
Nav1,5.191293554290138e-9
Tbc1d1,5.262955201564696e-9
Diaph3,5.363467721703376e-9
Slc38a2,5.365923052564295e-9
Foxo3,5.3880074265333574e-09
AI606473,5.502870052871402e-9
Hdac9,5.554981731720641e-9
Slc2a13,5.574467181790547e-9
Dlg2,5.5850602669241065e-9
Gm6760,5.720225308220053e-9
Cdh19,5.8539578683502935e-9
Abcc5,5.858179205562955e-9
D030045P18Rik,5.9370836910136065e-9
Fry,5.937284870816597e-9
Gtpbp4,5.998836073703243e-9
Irx3,6.02773000316886e-9
Vrk2,6.063423756208467e-9
Epb41l4b,6.156990181802471e-9
Plcb1,6.201965386616983e-9
Tbx5,6.274792708876738e-9
4932441J04Rik,6.286973512739389e-9
Zfhx3,6.322280471079611e-9
Fyn,6.346439064610613e-9
1700008C04Rik,6.473171179229113e-9
Dicer1,6.55198438810572e-9
Htr2c,6.559931648772772e-9
Edil3,6.810110230656316e-9
Gli2,6.840053390206213e-9
Micall2,6.877693781550526e-9
Fbxl17,6.9524417637007176e-9
Eif2ak4,7.014332083971952e-9
Psma2,7.014332083971952e-9
Ptprg,7.080803442349783e-9
4930405D11Rik,7.135440127053499e-9
Rorb,7.663244482955334e-9
Mir1187,7.813127627095636e-9
Mdfic2,7.95665345960886e-9
Fscb,8.268084235220668e-9
Cnksr3,8.322988587494482e-9
Atp8a2,8.464894845524237e-9
Ubac2,8.50566546287054e-9
Dhx35,8.65318073280184e-9
Tenm2,8.776440487873215e-9
Gm7854,8.920110110354599e-9
Peli2,9.002969933044115e-9
Phf2,9.006582340028067e-9
Ackr3,9.03274853828407e-9
Cdh6,9.18872209269569e-9
1600010M07Rik,9.448008060043549e-9
Pdgfd,9.648382249158921e-9
Mdga2,9.751222571544824e-9
Gm8096,9.798469525231916e-9
Plxna2,9.8384704130947815e-09
Atf7ip,1.0041866096538544e-8
Trps1,1.0363624271426843e-8
Iqschfp,1.061325345597976e-8
Gm31747,1.0837664943681378e-8
Sox6,1.1242823393856224e-8
Dmac1,1.1540866282091657e-8
Cep128,1.161452699392313e-8
Zbtb7c,1.165924519610494e-8
Msi2,1.1739312630210716e-8
Cdk1,1.1980106410249643e-8
Prkg2,1.1988766981891239e-8
Ralyl,1.2171320186758906e-8
Clec14a,1.2178838494101556e-8
Fto,1.229396109689007e-8
Disc1,1.2414696482307293e-8
Ccnl1,1.2448238329242894e-8
Stt3b,1.2503379181222637e-8
D030068K23Rik,1.2582017151201016e-8
